step,time_s,T_J1_rad,T_J2_rad,T_J3_rad,T_J4_rad,T_J5_rad,T_J6_rad,A_J1_rad,A_J2_rad,A_J3_rad,A_J4_rad,A_J5_rad,A_J6_rad,Eabs_J1_rad,Eabs_J2_rad,Eabs_J3_rad,Eabs_J4_rad,Eabs_J5_rad,Eabs_J6_rad
974,2.435,1.3862507093326681,0.26695237982876807,-0.21836686831748814,-1.0832969301463615,1.4892820691970257,1.4509826044233196,1.3847557361976985,0.2570045272167474,-0.20330208869384503,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0014949731349696016,0.009947852612020691,0.01506477962364311,0.0007251503230838452,0.0028785440464784706,0.0028191241609687445
975,2.4375,1.386282195651701,0.2672163708597652,-0.21868965010860658,-1.0832923630041784,1.4893373935298935,1.4509452699988885,1.3847557361976985,0.2570045272167474,-0.20330208869384503,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0015264594540025378,0.010211843643017804,0.015387561414761552,0.0007297174652669547,0.0028232197136106585,0.002856458585399846
976,2.44,1.3863134707370206,0.2674787152701328,-0.2190104752688743,-1.0832878243238309,1.4893923864886953,1.4509081116840046,1.3847557361976985,0.25777170490993173,-0.20406926638702938,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0015577345393220643,0.009707010360201052,0.014941208881844914,0.0007342561456145091,0.0027682267548088113,0.0028936169002837797
977,2.4425,1.3863445347955912,0.2677394124088182,-0.21932934193539677,-1.0832833141239038,1.4894470476841961,1.4508711306419193,1.3847557361976985,0.25777170490993173,-0.20406926638702938,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0015887985978926267,0.00996770749888648,0.015260075548367391,0.0007387663455415971,0.0027135655593080177,0.002930597942369051
978,2.445,1.3863753880328802,0.26799846162758933,-0.21964624825494333,-1.083278832422673,1.4895013767290548,1.4508343280291458,1.3847557361976985,0.25777170490993173,-0.20406926638702938,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0016196518351816458,0.010226756717657604,0.015576981867913953,0.0007432480467723934,0.0026592365144493257,0.002967400555142552
979,2.4475000000000002,1.3864060306528618,0.2682558622810587,-0.2199611923839862,-1.0832743792381083,1.4895553732378362,1.4507977049954468,1.3847557361976985,0.2585388826031161,-0.20483644408021373,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0016502944551632925,0.009716979677942605,0.015124748303772473,0.0007477012313370501,0.0026052400056679748,0.0030040235888415534
980,2.45,1.3864364628580201,0.26851161372670673,-0.2202741724887402,-1.0832699545878763,1.4896090368270216,1.4507612626838222,1.3847557361976985,0.25930606029630043,-0.20483644408021373,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0016807266603215965,0.0092055534304063,0.015437728408526474,0.0007521258815690324,0.002551576416482515,0.0030404659004661383
981,2.4525,1.3864666848493528,0.26876571532490545,-0.2205851867452018,-1.0832655584893458,1.4896623671150198,1.4507250022304965,1.3847557361976985,0.25930606029630043,-0.20483644408021373,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0017109486516542205,0.009459655028605019,0.015748742664988075,0.0007565219800995671,0.0024982461284843716,0.0030767263537918588
982,2.455,1.386496696826375,0.26901816643894194,-0.22089423333918817,-1.0832611909595895,1.4897153637221774,1.45068892476491,1.3847557361976985,0.2600732379894848,-0.20637079946658243,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0017409606286764578,0.008944928449457157,0.01452343387260574,0.0007608895098558666,0.0024452495213267422,0.003112803819378396
983,2.4575,1.3865264989871218,0.269268966435041,-0.2212013104663763,-1.0832568520153876,1.4897680262707893,1.4506530314097028,1.3847557361976985,0.2600732379894848,-0.20637079946658243,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0017707627894232303,0.009195728445556217,0.014830510999793878,0.000765228454057798,0.0023925869727148275,0.0031486971745855463
984,2.46,1.3865560915281514,0.269518114682389,-0.22150641633234153,-1.083252541673232,1.4898203543851083,1.4506173232807054,1.3847557361976985,0.2600732379894848,-0.20713797715976656,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.001800355330452863,0.009444876692904225,0.014368439172574965,0.0007695387962134426,0.0023402588583958384,0.0031844053035829933
985,2.4625,1.3865854746445492,0.26976561055315695,-0.2218095491525966,-1.083248259949329,1.4898723476913576,1.4505818014869267,1.3847557361976985,0.26084041568266914,-0.20713797715976656,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0018297384468506372,0.008925194870487818,0.014671571992830035,0.0007738205201164305,0.0022882655521465622,0.00321992709736163
986,2.465,1.38661464852993,0.2700114534225234,-0.22211070715263018,-1.0832440068596032,1.4899240058177405,1.4505464671305401,1.3847557361976985,0.26084041568266914,-0.2079051548529507,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.001858912332231455,0.009171037739854282,0.014205552299679486,0.000778073609842167,0.0022366074257635926,0.003255261453748215
987,2.4675000000000002,1.3866436133764428,0.2702556426686975,-0.2224098885679453,-1.0832397824197,1.489975328394449,1.4505113213068754,1.3847557361976985,0.26084041568266914,-0.2079051548529507,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0018878771787442794,0.009415226986028369,0.014504733714994611,0.0007822980497453891,0.0021852848490551136,0.003290407277412921
988,2.47,1.3866723693747716,0.2704981776729419,-0.22270709164409747,-1.08323558664499,1.4900263150536772,1.4504763651044037,1.3847557361976985,0.2616075933758535,-0.20867233254613504,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0019166331770730238,0.008890584297088389,0.014034759097962424,0.000786493824455281,0.002134298189826911,0.0033253634798846576
989,2.4725,1.3867009167141409,0.2707390578195954,-0.22300231463673342,-1.083231419550571,1.4900769654296286,1.4504415996047269,1.3847557361976985,0.26237477106903784,-0.20867233254613504,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0019451805164423241,0.008364286750557559,0.014329982090598381,0.0007906609188743641,0.002083647813875489,0.0033601289795615052
990,2.475,1.386729255582317,0.2709782824960957,-0.22329555581162847,-1.0832272811512722,1.4901272791585285,1.4504070258825656,1.3847557361976985,0.2631419487622222,-0.2094395102393194,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0019735193846184274,0.00783633373387349,0.013856045572309073,0.0007947993181731672,0.0020333340849756354,0.003394702701722707
991,2.4775,1.3867573861656122,0.2712158510930023,-0.22358681344472497,-1.0832231714616578,1.490177255878633,1.4503726450057486,1.3847557361976985,0.2631419487622222,-0.2094395102393194,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0020016499679136324,0.008073902330780092,0.014147303205405581,0.0007989090077875627,0.0019833573648710967,0.003429083578539771
992,2.48,1.3867853086488882,0.27145176300401863,-0.22387608582216997,-1.0832190904960293,1.4902268952302404,1.4503384580351992,1.3847557361976985,0.2631419487622222,-0.21020668793250374,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0020295724511896207,0.008309814241796443,0.01366939788966623,0.0008029899734161017,0.0019337180132636966,0.003463270549089126
993,2.4825,1.3868130232155573,0.27168601762601513,-0.2241633712403529,-1.083215038268429,1.490276196855699,1.4503044660249254,1.3847557361976985,0.2631419487622222,-0.21020668793250374,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0020572870178587888,0.008544068863792942,0.01395668330784916,0.0008070422010164613,0.0018844163878051212,0.0034972625593630013
994,2.485,1.386840530047587,0.27191861435905074,-0.22444866800594285,-1.0832110147926435,1.4903251603994199,1.4502706700220074,1.3862900915840672,0.2631419487622222,-0.2109738656256881,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0005504384635197646,0.008776665596828548,0.013474802380254752,0.000811065676801892,0.0018354528440842621,0.0035310585622809754
995,2.4875000000000003,1.3868678293255032,0.27214955260639584,-0.2247319744359262,-1.0832070200822068,1.4903737855078847,1.4502370710665853,1.3862900915840672,0.26390912645540654,-0.2109738656256881,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0005777377414359908,0.0082404261509893,0.013758108810238118,0.0008150603872385531,0.001786827735619445,0.0035646575177030737
996,2.49,1.386894921228392,0.2723788317745539,-0.22501328885764366,-1.0832030541504039,1.490422071829657,1.45020367019185,1.3862900915840672,0.26390912645540654,-0.21174104331887245,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0006048296443248447,0.00846970531914737,0.01327224553877121,0.0008190263190415159,0.0017385414138471056,0.00359805839243843
997,2.4925,1.3869218059339032,0.272606451273284,-0.2252926096088273,-1.0831991170102726,1.4904700190153923,1.4501704684240282,1.3862900915840672,0.26467630414859067,-0.21174104331887245,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0006317143498359989,0.00793014712469331,0.013551566289954853,0.0008229634591727653,0.001690594228111797,0.0036312601602601635
998,2.495,1.3869484836182533,0.27283241051562246,-0.22556993503763756,-1.0831952086746077,1.4905176267178462,1.4501374667823739,1.3862900915840672,0.26467630414859067,-0.2125082210120568,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0006583920341860505,0.00815610636703179,0.013061714025580762,0.0008268717948376469,0.0016429865256579745,0.0036642618019144813
999,2.4975,1.386974954456228,0.2730567089179049,-0.22584526350270007,-1.083191329155965,1.4905648945918857,1.450104666279156,1.3862900915840672,0.26467630414859067,-0.2125082210120568,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0006848628721607408,0.008380404769314231,0.01333704249064327,0.0008307513134804267,0.0015957186516184496,0.003697062305132448
1000,2.5,1.3870012186211862,0.27327934589978803,-0.2261185933731419,-1.0831874784666622,1.4906118222944986,1.450072067919645,1.3862900915840672,0.26467630414859067,-0.2125082210120568,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0007111270371189526,0.00860304175119736,0.013610372361085116,0.0008346020027831802,0.0015487909490055074,0.0037296606646433084
1001,2.5025,1.387027276285061,0.27350032088427123,-0.22638992302862843,-1.0831836566187831,1.4906584094848032,1.4500396727021054,1.3862900915840672,0.26467630414859067,-0.2125082210120568,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0007371847009938204,0.008824016735680562,0.013881702016571629,0.0008384238506622399,0.0015022037587009152,0.003762055882182924
1002,2.505,1.3870531276183642,0.2737196332977181,-0.2266592508593992,-1.0831798636241818,1.4907046558240582,1.4500074816177815,1.3862900915840672,0.26467630414859067,-0.21327539870524115,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0007630360342969489,0.009043329149127421,0.013383852154158049,0.0008422168452635326,0.0014559574194459302,0.0037942469665068757
1003,2.5075,1.3870787727901877,0.2739372825698778,-0.2269265752663043,-1.0831760994944837,1.4907505609756706,1.4499754956508863,1.3862900915840672,0.26467630414859067,-0.2140425763984255,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0007886812061204118,0.009260978421287147,0.012883998867878804,0.0008459809749616909,0.001410052267833528,0.0038262329334020073
1004,2.5100000000000002,1.3871042119682073,0.27415326813390656,-0.2271918946608401,-1.08317236424109,1.4907961246052084,1.4499437157785913,1.3862900915840672,0.26467630414859067,-0.2140425763984255,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0008141203841400824,0.00947696398531589,0.013149318262414611,0.0008497162283553905,0.0013644886382957466,0.0038580128056970864
1005,2.5125,1.3871294453186855,0.27436758942638917,-0.22745520746518538,-1.0831686578751794,1.490841346380407,1.4499121429710147,1.3862900915840672,0.26621065953495937,-0.2140425763984255,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0008393537346182978,0.008156929891429798,0.013412631066759884,0.0008534225942660179,0.001319266863097024,0.003889585613273683
1006,2.515,1.3871544730064738,0.2745802458873595,-0.22771651211223626,-1.0831649804077133,1.4908862259711804,1.4498807781912102,1.3862900915840672,0.26621065953495937,-0.2140425763984255,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0008643814224065238,0.008369586352400149,0.013673935713810759,0.0008571000617321189,0.0012743872723237626,0.00392095039307816
1007,2.5175,1.3871792951950144,0.27479123696032237,-0.22797580704564246,-1.083161331849436,1.4909307630496302,1.4498496223951567,1.3862900915840672,0.26621065953495937,-0.2140425763984255,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0008892036109471313,0.008580577425363,0.013933230647216965,0.0008607486200093994,0.0012298501938738937,0.0039521061891316656
1008,2.52,1.3872039120463444,0.27500056209227336,-0.2282330907198416,-1.0831577122108795,1.4909749572900546,1.4498186765317447,1.3862900915840672,0.26621065953495937,-0.21480975409160985,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0009138204622771706,0.008789902557313989,0.013423336628231752,0.0008643682585658397,0.0011856559534495492,0.0039830520525436786
1009,2.5225,1.387228323721099,0.27520822073372087,-0.2284883616000951,-1.0831541215023666,1.4910188083689577,1.4497879415427692,1.3862900915840672,0.26621065953495937,-0.2155769317847942,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0009382321370317026,0.008997561198761495,0.012911429815300912,0.0008679589670788079,0.0011418048745464038,0.004013787041519112
1010,2.525,1.3872525303785108,0.2754142123387056,-0.22874161816252267,-1.083150559734012,1.4910623159650598,1.4497574183629154,1.3862900915840672,0.26621065953495937,-0.2155769317847942,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0009624387944435764,0.00920355280374624,0.013164686377728468,0.0008715207354332843,0.001098297278444349,0.004044310221372971
1011,2.5275,1.387276532176417,0.27561853636482236,-0.22899285889413706,-1.0831470269157277,1.4911054797593042,1.4497271079197485,1.3862900915840672,0.26621065953495937,-0.2155769317847942,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0009864405923498687,0.009407876829862993,0.013415927109342862,0.0008750535537176418,0.0010551334841999438,0.004074620664539896
1012,2.5300000000000002,1.3873003292712578,0.2758211922732396,-0.22924208229287849,-1.083143523057223,1.491148299434869,1.4496970111337038,1.3862900915840672,0.2669778372281437,-0.2155769317847942,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0010102376871905516,0.008843355045095869,0.013665150508084284,0.0008785574122223139,0.0010123138086350902,0.004104717450584605
1013,2.5325,1.3873239218180815,0.2760221795287199,-0.2294892868676492,-1.0831400481680105,1.491190774677174,1.4496671289180754,1.3862900915840672,0.2677450149213281,-0.2155769317847942,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0010338302340142658,0.008277164607391807,0.013912355082854988,0.0008820323014349096,0.0009698385663301501,0.00413459966621299
1014,2.535,1.387347309970546,0.2762214975996409,-0.22973447113834738,-1.0831366022574058,1.4912329051738915,1.449637462179005,1.3862900915840672,0.2677450149213281,-0.2155769317847942,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0010572183864787643,0.008476482678312802,0.014157539353553183,0.0008854782120395477,0.0009277080696126205,0.0041642664052834455
1015,2.5375,1.387370493880922,0.27641914595801464,-0.2299776336359013,-1.0831331853345332,1.4912746906149532,1.4496080118154708,1.3862900915840672,0.2677450149213281,-0.2155769317847942,-1.0840220804694454,1.4921606132435041,1.4538017285842884,0.0010804022968546878,0.008674131036686572,0.01440070185110709,0.0008888951349121932,0.000885922628550917,0.004193716768817524
